,shock_0,shock_1,s_0,s_1,k_0,k_1,y_0,y_1
0,1,0,0.10223600864410402,0.09964352846145631,15.345710435576311,13.640631498290055,2.7225592866972907,1.7520251253200216
1,1,0,0.10266108512878419,0.10013008117675783,15.559061455973872,13.613815745825107,2.7338599633210996,1.7509911357804684
2,1,0,0.10317900180816653,0.10070453882217409,15.76795624490071,13.58854341364343,2.744819989646316,1.7500153532579927
3,1,0,0.10376812219619752,0.10134447813034059,15.97287893398619,13.565004165901176,2.7554732928912196,1.7491053430191705
4,1,0,0.10440580844879152,0.1020275115966797,16.17421551568793,13.543317140074652,2.765847391193921,1.7482659594701382
5,1,0,0.10507006645202638,0.10273168087005617,16.37225042744298,13.523536310355299,2.775963552824265,1.7474995332586865
6,1,0,0.1057405471801758,0.10343724489212038,16.567172247569438,13.505654812742591,2.7858373859692995,1.7468060227743856
7,1,0,0.10640026330947877,0.10412757396698,16.759082284821602,13.489614884017156,2.795479527211569,1.7461833880555877
8,1,0,0.10703580379486086,0.10478993654251101,16.948011226791067,13.475318277124915,2.8048966835881193,1.745627988286401
9,0,1,0.107638156414032,0.10541582107543947,17.13393527066997,13.462638908198219,2.814092590039947,1.7451350703343171
10,0,1,0.10785802602767947,0.10550358295440676,17.316795794476366,13.451434796818939,1.8820460591877606,2.617048850049104
11,0,1,0.10637190341949465,0.1039221525192261,17.210665547584085,13.711179423770645,1.8785782357808136,2.6321079096141973
12,0,1,0.10497214794158938,0.1024221181869507,17.10312290227735,13.957874813996861,1.8750489589011137,2.646226630710452
13,0,1,0.10372549295425416,0.10107346773147584,16.994515717396233,14.192048016283726,1.8714689454628002,2.659467991148824
14,0,1,0.10268687009811403,0.09993385076522829,16.885352253674363,14.414514437427261,1.8678544203730092,2.6719064680524727
15,0,1,0.1018771290779114,0.09902533292770387,16.776265728524812,14.6263284457283,1.864226065471061,2.683625083602917
16,0,1,0.10128504037857057,0.09833747148513795,16.667919862247935,14.828635531410624,1.8606059614350539,2.6947073276046893
17,0,1,0.10088421106338502,0.09784380197525026,16.560920348069708,15.022535251239358,1.8570146397382583,2.705230128551237
18,0,1,0.10064613819122316,0.09751646518707277,16.45577608085755,15.20900996423925,1.853469730018988,2.7152606723903627
19,1,0,0.10054564476013185,0.09733124971389771,16.352895142550963,15.388917253737759,1.849985747613342,2.7248566854635943
20,1,0,0.10039812326431276,0.09749675989151002,16.252596798966685,15.563003880620037,2.7698616317106044,1.8227118401311015
21,1,0,0.10031440258026124,0.09747544527053835,16.426304216301677,15.466927831431283,2.778709875599562,1.8193288430242274
22,1,0,0.10036575794219972,0.09759181737899782,16.594745874570936,15.373437475524147,2.7872275617044577,1.8160227415157344
23,1,0,0.10054836273193361,0.09784058332443239,16.758600081675986,15.282848784298707,2.795455396965527,1.812805799032
24,1,0,0.10085467100143435,0.09821240901947023,16.918516261838175,15.19544515587586,2.8034313652673104,1.8096892859670242
25,1,0,0.10127305984497072,0.09869352579116823,17.075099461975775,15.111466853045247,2.811190125612673,1.806683065606653
26,1,0,0.10178779363632204,0.09926698207855227,17.228894103118538,15.0311000729855,2.818762379286133,1.8037951582589629
27,1,0,0.1023810625076294,0.09991371631622316,17.380366298435668,14.954472271968072,2.826174175064898,1.8010315242777903
28,1,0,0.10303308963775636,0.1006135940551758,17.529897044160126,14.88164939232833,2.833446753097414,1.7983959155230302
29,0,1,0.10372316837310792,0.10134619474411012,17.67777498555062,14.812637699626958,2.8405963621764085,1.795889896568146
30,0,1,0.10381933450698855,0.10122989416122438,17.82419444374708,14.747387397261011,1.8984228841750466,2.6902694052250733
31,0,1,0.10270739793777467,0.10001714229583741,17.686555822078738,14.95246006719257,1.894013053095861,2.701438228959896
32,0,1,0.10181289911270143,0.09902333021163942,17.549808662303672,15.147053037168481,1.8896079296299009,2.7119375838386626
