,shock_0,s_0,k_0,y_0,c_0
849,0,0.09457286596298219,25.057895068157848,3.154021300074493,2.8557364664181573
850,0,0.09203381538391114,25.14788844081428,2.104943506500828,1.9112175244299683
851,0,0.09208610057830811,25.02225917950518,2.1017833265044605,1.9082382957061597
852,0,0.09213706254959107,24.90124387345195,2.0987286901776394,1.905357993576121
853,0,0.09218666553497316,24.7846728200218,2.0957763926751993,1.9025737553275581
854,0,0.09223512411117556,24.67238234640753,2.092923300393846,1.8998822600268486
855,0,0.09228222370147707,24.564215771478743,2.0901663807661963,1.8972811792430235
856,0,0.09232803583145142,24.460021096342718,2.0875026485496986,1.8947676292161522
857,0,0.09237266778945924,24.359652186608827,2.0849292005251643,1.8923387281205106
858,0,0.09241608381271364,24.262968719408658,2.0824432187516027,1.8899919717122375
859,1,0.09245828390121462,24.169835284025158,2.0800419517603888,1.8877248424580904
860,1,0.09504075050354005,24.080121365759958,3.116584077097052,2.8203815874023657
861,1,0.09497834444046022,24.2054062716596,3.121439766976843,2.824970585638767
862,1,0.09491894245147707,24.326169692482413,3.1261035932177244,2.8293771461557355
863,1,0.09486225843429567,24.442574963502523,3.130583794552638,2.8336095455835677
864,1,0.0948082208633423,24.554778839826636,3.1348881781941618,2.837675007414049
865,1,0.09475668668746949,24.66293289905401,3.1390241897625426,2.8415806581088257
866,1,0.09470754861831666,24.767183260745927,3.1429989168046295,2.8453331940840383
867,1,0.09466059207916261,24.867670935016235,3.1468191152217586,2.8489393546088406
868,1,0.09461570978164674,24.964531338994547,3.1504912029035244,2.8524052415799734
869,0,0.09457286596298219,25.057895068157887,3.1540213000744948,2.8557364664181586
870,0,0.09203381538391114,25.14788844081432,2.104943506500829,1.9112175244299692
871,0,0.09208610057830811,25.022259179505216,2.1017833265044614,1.9082382957061605
872,0,0.09213706254959107,24.901243873451985,2.0987286901776403,1.9053579935761218
873,0,0.09218666553497316,24.784672820021836,2.0957763926752007,1.9025737553275595
874,0,0.09223512411117556,24.672382346407566,2.092923300393847,1.8998822600268495
875,0,0.09228222370147707,24.56421577147878,2.0901663807661968,1.8972811792430238
876,0,0.09232803583145142,24.460021096342754,2.0875026485496995,1.894767629216153
877,0,0.09237266778945924,24.359652186608862,2.084929200525165,1.8923387281205113
878,0,0.09241608381271364,24.26296871940869,2.082443218751603,1.8899919717122378
879,1,0.09245828390121462,24.169835284025186,2.0800419517603896,1.887724842458091
